Title,Name,Review text,Review_Score
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",ra K.,I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",*7,Good Packing and delivery on time...Great Work,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",mgeer M.,recieved on time,3
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",*6,Awesome device.Thanks daraz and seller for on time delivery.,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",*.,it's genuine and 100% original. 10/10 recommended 💖,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",ammad N.,Reasonable phone at a reasonable price,3
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",il A.,Received same but packing need improvement to prevent damage and ensure safety.,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",al S.,very good smart phone and good packing Thanks 👍,5
"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",shan S.,all good.no problem in any function,1
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera, C.,"Very disappointing. This phone is not 8 GB RAM as claimed. This is a 4GB + 4 GB expendable. The add should clearly state that truth. Also, it has a slow processor. an iPhone user will find it very slow. it is large screen phone. The back camera quality is good in day light but not very good in low light. Overall it is okay for the price it is being sold at. But the ad should clearly state the figures to avoid any disappointments.",5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,olmushtaq,same mobile deliver hoa hai thanks 😊😊👍 I'm very happy......,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,m,good quality nice phone I like it very much,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,f K.,v nice tnx daraz,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,*6,looking good with back cover received ram here show 8gb but in mobile show 4 GB +4gb extendable other OK,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,am B.,Good mobile recieve on time 🔥 work well💙 just youtube thora slow chl rha ha🌸 overall good🌜 recommended 💪 camera result is ok ok💪,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,shan K.,phone received everything packed well and delivery was fast.,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,*1,"very good and fast delivery, i like it but should be back cover given in the box, it's negative from inside. we have to buy it separately anyway we will buy",1
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,F.,I ordered black but received blue. Delivery was quite fast. Cell phone is made in Pakistan which has not been mentioned anywhere in the ad..... Why did the seller hide this information rather we should be proud of our own products. Experience with the product overall is good for this price.,5
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,lam A.,4+4 Ram,3
itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera,ul J.,یہ ٹھگ لوگ ہیں ۔جو دکھایا جاتا ہے وہ بھیجا نہیں جاتا۔۔ اس سیلر کا رویہ انتہائی نامناسب اور غیر زمین دارانہ ہے۔۔۔پہلے خراب سیٹ بھیج دیا پھر ریٹرن کرنے کی بجائے ایک مہینہ ذلیل کیا ۔۔پھر موبائل ہی روک لیا۔۔اور بالآخر ریٹرن کینسل کر دیا۔؟دراز بھی سیلر کے ساتھ ملا ھوا ہے ۔۔,3
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,*5,"i loved the phone, its orignal n sealed brand new phone. Thank you seller.",5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,*.,#11.11 excellent quality,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,san A.,mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY, A.,Perfect thanks,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,d A.,good set box pack new with charger .,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,ammad W.,Thanks to Glow Tech Original Product delivered,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,.,fast delivery.original product with discount,3
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,ammad K.,thanks daraz and seller 👍,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,bu B.,Good,5
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,*.,Pk dex courier service is very poor and slow,1
Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,m,thanks,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,id H.,"well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks",5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,an A.,mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,im G.,very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,faraz A.,25 rupay ziada Lia but product acha aur original tha,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,eed,100% satisfied.,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,riq W.,great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,andyar K.,good packing and official phone delivered. also seller very cooperative and guided properly about warranty.,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,r A.,"good, after oneday received",5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,d A.,"ontime delivery, well packed and very satisfied with the product .... seller recomended",5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,a S.,totally worth it. 100% recommended. such fast service.,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,*.,I'm use already he is very beautiful mobile,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,ر ی.,very nice product same as shown,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,*.,Original box packed Mobile delivered.,5
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,shan S.,"Excellent service, original Mobile, Highly recommended.",5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",ammad U.,received Original Product of Redme... Seller Response Very Good and Early. Satisfied 👍,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",ed K.,Mobile to Pinpack hai jaldi bi Ponch aya laikn delivery walo ne us adress pe nahi ponchaya jo adress dia tha balke call kr ke inform kia gaya or kaha gaya k a ke khud le jaye jiske ko laine k kiye mujhe 12 km dor ja ke kaina para bht afsos howa is bat pe.,1
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging", M.,"Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan.",5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",la S.,I request for mint color in chat but received blue other wise good reasonable price,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",arhussain,delivery & products quality is very good I recommend to any one who interested,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",r Z.,MashAllah nice mobile,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",*4,bhot acha mobile received hoa Hai,3
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",M.,gorgeous phone. Better than anticipated,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",*3,bht achi cheez bheji hy in time jo color btaya wo he send kiya thanks,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",a K.,acha phone ha MashaAllah,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging", U.,Good product 💯💯💯,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",aloom F.,this is my 3rd phone from the seller. and I'm much satisfied with the quality and sellers response. they are so helpfull.and got the phone before its delivery time.,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",ammad A.,The product is very good and I'm happy to see it. Thanks to Daraz and the seller,5
"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",ba A.,Originally product 🫰🏻 #11.11,3
"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",fiqar S.,برانڈ اوریجنل تھا پی ٹی اے اپروول تھا نان ایکٹو تھا میں نے خود ایکٹو کیا دراز کا سیلر تھینک یو ڈبے پہ پی ٹی اے اپروول نہیں لکھا اور وارنٹی کارڈ بھی نہیں ہے جب نیٹ پہ چیک کیا وارنٹی سٹارٹ وی اسی دن ہوئی جب ایکٹو کیا میں نے ان لائن وارنٹی موجود ہے پورے ایک سال کی اور پی ٹی اے پہ جب چیک کیا تو پی ٹی اے اپروول بھی ہے بٹ کارڈ نہیں ہے,3
"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",ma S.,everything went smoothly It took 3 days to get it delivered.,3
"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",d U.,good product highly recommended thanks Daraz #11.11,5
"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",is K.,best,5
"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery", U.,is mobile k sath koi warranty card nahe mila aur na hi box per PTA approved likha ha.,5
Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,AN H.,Genuine product thanks seller and daraz,5
Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,sar C.,all ok pta approved sealed pack,5
Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,ir H.,excellent delivery service,5
Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,ad,Jo colour order Ki Tha wo Ni Mila ..... or product packaging BHI achi Ni thi . green colour mangwaya tha .... but white delivered Howa .,3
Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,waja M.,good service... highly recommended,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,eem Y.,Deliver on time good product 👍,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,ar B.,"Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.",5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,d A.,original product delivered .... reliable seller ....... timely delivered ....!,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,air,Thanx 4 sending blue clr market mai bht short ha aur black mai mil raha tha,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,harat A.,"Good 👍👍👍👍👍 cell 📱📱📱📱 phone, honest seller, 💯💯💯💯💯 thanks Daraz and Seller",5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||, I.,trusted seller original and perfect mobile recieved,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,ht S.,"absolutely satisfied with the seller delivery was exceptionally quick, Product arrived in perfect condition and is same as advertised. 100% would highly recommend this seller.",5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,bbir M.,Great job done by seller,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,h N.,Good 👍 product and service,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,*8,highly recommended...Trust worthy seller..,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,d I.,seller rply bhot lte krta h... baqi product original lgi..,5
Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,*9,honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again,5
Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,*9,"Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.",5
